timestamp,fsr_left,fsr_right
10245,806,0
10250,1023,0
10255,870,341
10260,1023,286
10265,862,0
10270,1023,0
10275,839,0
10280,887,0
10285,1023,0
10290,814,0
10295,792,0
10300,782,0
10305,910,0
10310,773,0
10315,847,0
10320,727,0
10326,810,0
10331,703,0
10336,784,0
10341,928,0
10346,799,0
10351,898,0
10356,744,0
10361,848,0
10366,664,0
10371,533,0
10376,479,0
10381,0,0
10386,0,0
10391,0,0
10396,0,0
10401,0,0
10406,0,0
10411,0,0
10416,0,0
10421,0,0
10426,0,0
10431,0,0
10436,0,0
10441,0,0
10446,0,0
10451,753,0
10456,843,0
10461,723,0
10466,692,0
10471,509,0
10476,0,0
10481,0,0
10486,0,0
10491,0,0
10496,0,0
10501,0,0
10506,482,0
10511,988,0
10516,877,0
10521,1023,0
10526,816,0
10531,976,0
10536,738,0
10541,663,0
10546,634,0
10551,451,0
10556,192,0
10561,0,0
10566,0,0
10571,0,0
10576,0,0
10582,0,0
10587,0,0
10592,0,0
10597,0,0
10602,0,0
10607,0,0
10612,584,0
10617,599,0
10622,678,0
10627,716,0
10632,691,0
10637,668,0
10642,628,0
10647,568,0
10652,595,0
10657,690,0
10662,743,0
10667,759,0
10672,905,0
10677,755,0
10682,931,0
10687,780,0
10692,942,0
10697,791,0
10702,931,0
10707,698,0
10712,687,0
10717,837,0
10722,708,0
10727,840,0
10732,518,0
10737,694,0
10742,550,0
10747,269,0
10752,0,0
10757,0,0
10762,0,0
10767,0,0
10772,0,0
10777,0,0
10782,205,278
10787,558,91
10792,814,0
10797,841,167
10802,900,178
10807,1023,0
10812,794,0
10817,878,0
10822,728,367
10827,742,312
10832,751,0
10838,734,0
10843,747,0
10848,771,0
10853,759,0
10858,633,0
10863,583,0
10868,304,0
10873,484,0
10878,661,0
10883,591,0
10888,230,0
10893,370,0
10898,681,0
10903,666,0
10908,622,0
10913,623,0
10918,628,0
10923,628,0
10928,665,0
10933,753,0
10938,636,0
10943,798,0
10948,717,0
10953,857,0
10958,708,0
10963,853,0
10968,866,0
10973,719,0
10978,855,0
10983,686,0
10988,488,0
10993,207,0
10998,190,0
11003,230,0
11008,234,161
11013,266,212
11018,342,185
11023,475,230
11028,210,170
11033,57,168
11038,498,193
11043,636,194
11048,711,188
11053,783,189
11058,995,221
11063,854,197
11068,947,193
11073,766,0
11078,872,0
11083,571,0
11088,184,0
11094,40,0
11099,419,0
11104,658,0
11109,733,0
11114,763,0
11119,823,0
11124,866,0
11129,694,0
11134,653,0
11139,833,0
11144,737,0
11149,859,0
11154,715,0
11159,751,0
11164,667,0
11169,710,0
11174,707,0
11179,736,0
11184,737,0
11189,708,0
11194,722,0
11199,629,0
11204,621,0
11209,725,0
11214,772,0
11219,745,0
11224,728,0
11229,739,0
11234,754,0
11239,763,0
11244,788,0
11249,917,0
11254,820,0
11259,992,0
11264,980,0
11269,817,0
11274,937,0
11279,756,0
11284,636,0
11289,521,0
11294,463,0
11299,0,0
11304,0,0
11309,0,0
11314,0,0
11319,0,0
11324,0,0
11329,0,0
11334,76,0
11339,423,0
11344,355,0
11350,417,0
11355,479,0
11360,562,0
11365,496,0
11370,557,0
11375,528,0
11380,524,0
11385,511,0
11390,133,0
11395,0,0
11400,0,0
11405,0,0
11410,0,0
11415,0,0
11420,0,0
11425,0,0
11430,0,0
11435,0,0
11440,0,0
11445,0,0
11450,416,0
11455,647,0
11460,520,0
11465,576,0
11470,444,0
11475,419,0
11480,325,0
11485,394,0
11490,489,0
11495,358,0
11500,0,0
11505,0,0
11510,0,0
11515,0,0
11520,0,0
11525,0,0
11530,0,0
11535,0,0
11540,0,0
11545,0,0
11550,0,0
11555,0,0
11560,0,0
11565,0,0
11570,0,0
11575,0,0
11580,0,0
11585,0,0
11590,0,0
11595,0,0
11600,0,0
11606,0,0
11611,0,0
11616,0,0
11621,0,0
11626,477,0
11631,355,0
11636,0,0
11641,158,0
11646,515,0
11651,681,0
11656,725,0
11661,646,0
11666,467,0
11671,587,0
11676,499,0
